Species,Gene,Study/sample identifier,Cluster Index,Sampled Tissue,Inferred Cell Type,Rank
Homo_sapiens	ARL15	SRA826293_SRS4181130	13	Testis	Endothelial cells	440
Homo_sapiens	ARL15	SRA826293_SRS4181129	7	Testis	Endothelial cells	525
Homo_sapiens	ARL15	SRA826293_SRS4181129	18	Testis	Endothelial cells	923
Homo_sapiens	CCND3	SRA779509_SRS3805247	12	Bone marrow	B cells	189
Homo_sapiens	CCND3	SRA713577_SRS3363004	11	Peripheral blood mononuclear cells	Platelets	215
Homo_sapiens	CCND3	SRA716608_SRS3391629	12	Liver	Gamma delta T cells	217
Homo_sapiens	CCND3	SRA779509_SRS3805254	20	Bone marrow	B cells	220
Homo_sapiens	CCND3	SRA749327_SRS3693910	0	PBMC	Gamma delta T cells	223
Homo_sapiens	CCND3	SRA779509_SRS3805261	10	Bone marrow	Erythroid-like and erythroid precursor cells	234
Homo_sapiens	CCND3	SRA779509_SRS3805252	14	Bone marrow	B cells	246
Homo_sapiens	CCND3	SRA716608_SRS3391632	12	Liver	Gamma delta T cells	247
Homo_sapiens	CCND3	SRA621638_SRS2610285	0	Bone marrow	Gamma delta T cells	250
Homo_sapiens	CCND3	SRA779509_SRS3805254	11	Bone marrow	Gamma delta T cells	251
Homo_sapiens	CCND3	SRA667709_SRS3065429	17	Testicle	T cells	259
Homo_sapiens	CCND3	SRA779509_SRS3805245	21	Bone marrow	NK cells	271
Homo_sapiens	CCND3	SRA779509_SRS3805251	8	Bone marrow	Erythroid-like and erythroid precursor cells	279
Homo_sapiens	CCND3	SRA716608_SRS3391629	5	Liver	T cells	281
Homo_sapiens	CCND3	SRA779509_SRS3805268	12	Bone marrow	Gamma delta T cells	284
Homo_sapiens	CCND3	SRA779509_SRS3805257	11	Bone marrow	B cells	287
Homo_sapiens	CCND3	SRA719952_SRS3407249	5	NK cells	NK cells	296
Homo_sapiens	CCND3	SRA779509_SRS3805254	19	Bone marrow	B cells	299
Homo_sapiens	CCND3	SRA621638_SRS2610285	1	Bone marrow	Gamma delta T cells	302
Homo_sapiens	CCND3	SRA779509_SRS3805257	5	Bone marrow	Gamma delta T cells	302
Homo_sapiens	CCND3	SRA779509_SRS3805255	18	Bone marrow	NK cells	303
Homo_sapiens	CCND3	SRA749327_SRS3693910	4	PBMC	NK cells	304
Homo_sapiens	CCND3	SRA779509_SRS3805251	12	Bone marrow	B cells	304
Homo_sapiens	CCND3	SRA779509_SRS3805256	1	Bone marrow	Gamma delta T cells	308
Homo_sapiens	CCND3	SRA713577_SRS3363004	3	Peripheral blood mononuclear cells	Gamma delta T cells	310
Homo_sapiens	CCND3	SRA779509_SRS3805245	4	Bone marrow	NK cells	314
Homo_sapiens	CCND3	SRA719952_SRS3407249	1	NK cells	Gamma delta T cells	318
Homo_sapiens	CCND3	SRA779509_SRS3805245	7	Bone marrow	Gamma delta T cells	322
Homo_sapiens	CCND3	SRA779509_SRS3805254	12	Bone marrow	T cells	323
Homo_sapiens	CCND3	SRA779509_SRS3805255	3	Bone marrow	Gamma delta T cells	323
Homo_sapiens	CCND3	SRA716608_SRS3391632	7	Liver	NK cells	327
Homo_sapiens	CCND3	SRA779509_SRS3805259	16	Bone marrow	B cells	328
